label,n_days,total_pnl,ann_return,ann_vol,sharpe,max_dd,n_trades,hit_rate,avg_win,avg_loss,win_loss_ratio,avg_hold_days,max_win_streak,max_loss_streak,lookback,entry_z,exit_z,max_hold,spread,spread_label,metal
si_si_cal_12_lb20_ez1.0_xz0.0_mh5,2129,-2.6,-0.31,0.219,-1.406,-2.96,222,0.126,0.017,-0.011,1.57,3.6,2,38,20,1.0,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.0_mh10,2129,-1.36,-0.16,0.219,-0.733,-1.77,149,0.221,0.02,-0.017,1.15,8.3,5,17,20,1.0,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.0_mh20,2129,-0.69,-0.08,0.226,-0.362,-1.04,121,0.298,0.018,-0.018,1.01,13.1,6,11,20,1.0,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.0_mh40,2129,-0.53,-0.06,0.226,-0.275,-0.89,112,0.312,0.022,-0.016,1.41,15.0,6,19,20,1.0,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.5_mh5,2129,-2.53,-0.3,0.216,-1.387,-2.9,222,0.149,0.019,-0.012,1.57,3.8,3,21,20,1.0,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.5_mh10,2129,-1.51,-0.18,0.212,-0.84,-1.91,161,0.255,0.019,-0.018,1.04,8.1,3,15,20,1.0,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.5_mh20,2129,-0.99,-0.12,0.211,-0.557,-1.46,144,0.306,0.023,-0.016,1.39,11.1,3,14,20,1.0,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.0_xz0.5_mh40,2129,-0.88,-0.1,0.21,-0.493,-1.34,140,0.314,0.023,-0.017,1.37,12.0,3,12,20,1.0,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.0_mh5,2129,-1.44,-0.17,0.19,-0.896,-1.71,145,0.172,0.026,-0.015,1.67,5.6,3,25,20,1.5,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.0_mh10,2129,-0.82,-0.1,0.195,-0.498,-1.09,115,0.296,0.018,-0.022,0.83,10.6,3,12,20,1.5,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.0_mh20,2129,-0.34,-0.04,0.202,-0.199,-0.62,100,0.31,0.023,-0.02,1.17,15.4,3,11,20,1.5,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.0_mh40,2129,-0.19,-0.02,0.201,-0.112,-0.53,97,0.34,0.026,-0.015,1.71,16.6,3,10,20,1.5,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.5_mh5,2129,-1.31,-0.16,0.186,-0.832,-1.66,145,0.2,0.026,-0.017,1.49,5.4,3,20,20,1.5,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.5_mh10,2129,-0.81,-0.1,0.188,-0.512,-1.12,122,0.287,0.023,-0.02,1.13,9.6,3,13,20,1.5,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.5_mh20,2129,-0.66,-0.08,0.188,-0.416,-0.99,110,0.318,0.021,-0.018,1.21,12.6,4,12,20,1.5,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez1.5_xz0.5_mh40,2129,-0.55,-0.06,0.188,-0.346,-0.88,109,0.321,0.021,-0.017,1.25,13.5,4,11,20,1.5,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.0_mh5,2129,-0.3,-0.04,0.169,-0.209,-0.69,101,0.277,0.036,-0.018,1.94,6.3,4,10,20,2.0,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.0_mh10,2129,-0.19,-0.02,0.159,-0.139,-0.44,88,0.364,0.036,-0.021,1.75,10.8,4,9,20,2.0,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.0_mh20,2129,0.31,0.04,0.188,0.197,-0.34,81,0.395,0.04,-0.024,1.67,15.8,5,9,20,2.0,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.0_mh40,2129,0.41,0.05,0.189,0.26,-0.33,78,0.397,0.037,-0.015,2.4,17.6,5,8,20,2.0,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.5_mh5,2129,-0.33,-0.04,0.168,-0.23,-0.72,101,0.287,0.034,-0.019,1.82,6.0,4,10,20,2.0,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.5_mh10,2129,-0.19,-0.02,0.146,-0.152,-0.41,92,0.37,0.031,-0.02,1.6,9.8,4,9,20,2.0,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.5_mh20,2129,0.08,0.01,0.175,0.054,-0.36,87,0.402,0.03,-0.018,1.64,13.0,4,9,20,2.0,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.0_xz0.5_mh40,2129,0.14,0.02,0.175,0.092,-0.35,85,0.412,0.03,-0.018,1.67,14.0,4,8,20,2.0,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.0_mh5,2129,-0.0,-0.0,0.129,-0.0,-0.28,60,0.3,0.045,-0.019,2.39,6.3,3,5,20,2.5,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.0_mh10,2129,0.37,0.04,0.143,0.305,-0.26,53,0.396,0.049,-0.019,2.52,11.0,3,5,20,2.5,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.0_mh20,2129,0.85,0.1,0.172,0.582,-0.18,52,0.442,0.057,-0.017,3.43,15.6,4,5,20,2.5,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.0_mh40,2129,0.89,0.11,0.172,0.615,-0.18,51,0.451,0.056,-0.015,3.65,17.0,4,5,20,2.5,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.5_mh5,2129,0.02,0.0,0.128,0.016,-0.26,60,0.3,0.046,-0.019,2.45,6.2,3,5,20,2.5,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.5_mh10,2129,0.18,0.02,0.133,0.156,-0.25,56,0.357,0.045,-0.019,2.32,10.3,3,5,20,2.5,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.5_mh20,2129,0.49,0.06,0.16,0.359,-0.22,55,0.364,0.055,-0.018,3.05,13.5,3,5,20,2.5,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb20_ez2.5_xz0.5_mh40,2129,0.51,0.06,0.16,0.377,-0.21,54,0.37,0.055,-0.018,3.08,14.7,3,5,20,2.5,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.0_mh5,2129,-1.31,-0.16,0.208,-0.747,-1.68,192,0.109,0.026,-0.006,4.6,2.6,3,49,60,1.0,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.0_mh10,2129,-0.07,-0.01,0.212,-0.038,-0.52,111,0.243,0.037,-0.014,2.7,7.2,4,18,60,1.0,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.0_mh20,2129,0.34,0.04,0.211,0.188,-0.46,76,0.447,0.034,-0.018,1.95,14.5,7,7,60,1.0,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.0_mh40,2129,0.58,0.07,0.211,0.327,-0.43,60,0.55,0.035,-0.02,1.79,24.2,7,6,60,1.0,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.5_mh5,2129,-1.61,-0.19,0.197,-0.969,-1.93,192,0.109,0.021,-0.006,3.66,2.6,3,49,60,1.0,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.5_mh10,2129,-0.64,-0.08,0.196,-0.389,-0.99,114,0.211,0.023,-0.013,1.75,6.8,3,18,60,1.0,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.5_mh20,2129,-0.19,-0.02,0.195,-0.115,-0.57,80,0.35,0.024,-0.017,1.45,13.0,5,15,60,1.0,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.0_xz0.5_mh40,2129,0.02,0.0,0.194,0.014,-0.49,68,0.397,0.026,-0.02,1.28,20.6,5,13,60,1.0,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.0_mh5,2129,-0.46,-0.05,0.179,-0.302,-0.86,114,0.167,0.032,-0.011,2.94,4.2,2,15,60,1.5,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.0_mh10,2129,0.28,0.03,0.189,0.177,-0.54,72,0.333,0.037,-0.018,2.07,9.5,8,8,60,1.5,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.0_mh20,2129,0.79,0.09,0.192,0.489,-0.42,55,0.564,0.043,-0.033,1.3,18.8,6,4,60,1.5,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.0_mh40,2129,0.88,0.1,0.204,0.513,-0.38,49,0.592,0.046,-0.036,1.27,28.0,9,4,60,1.5,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.5_mh5,2129,-0.53,-0.06,0.175,-0.356,-0.88,115,0.183,0.028,-0.011,2.55,4.2,2,15,60,1.5,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.5_mh10,2129,0.03,0.0,0.182,0.018,-0.57,73,0.342,0.029,-0.019,1.54,9.2,7,8,60,1.5,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.5_mh20,2129,0.42,0.05,0.182,0.275,-0.45,56,0.518,0.034,-0.031,1.1,16.8,7,5,60,1.5,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez1.5_xz0.5_mh40,2129,0.39,0.05,0.187,0.25,-0.52,53,0.491,0.035,-0.031,1.13,24.0,7,5,60,1.5,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.0_mh5,2129,0.17,0.02,0.165,0.125,-0.32,66,0.288,0.052,-0.012,4.48,5.0,3,14,60,2.0,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.0_mh10,2129,0.63,0.07,0.182,0.411,-0.36,49,0.408,0.067,-0.015,4.61,9.5,8,9,60,2.0,0.0,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.0_mh20,2129,0.94,0.11,0.184,0.603,-0.32,38,0.632,0.059,-0.036,1.65,18.5,10,6,60,2.0,0.0,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.0_mh40,2129,1.13,0.13,0.197,0.679,-0.33,35,0.629,0.074,-0.053,1.4,26.6,10,3,60,2.0,0.0,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.5_mh5,2129,0.16,0.02,0.165,0.115,-0.32,66,0.288,0.052,-0.012,4.41,5.0,3,14,60,2.0,0.5,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.5_mh10,2129,0.44,0.05,0.175,0.295,-0.37,49,0.408,0.057,-0.016,3.67,9.5,8,9,60,2.0,0.5,10,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.5_mh20,2129,0.62,0.07,0.177,0.415,-0.32,39,0.615,0.048,-0.037,1.3,17.4,8,6,60,2.0,0.5,20,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.0_xz0.5_mh40,2129,0.62,0.07,0.181,0.406,-0.41,37,0.595,0.055,-0.048,1.16,24.8,8,5,60,2.0,0.5,40,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.5_xz0.0_mh5,2129,0.38,0.04,0.131,0.339,-0.26,36,0.389,0.066,-0.015,4.44,5.5,3,9,60,2.5,0.0,5,si_cal_12,SI1-SI2 calendar,silver
si_si_cal_12_lb60_ez2.5_xz0.0_mh10,2129,0.63,0.07,0.137,0.543,-0.21,30,0.5,0.07,-0.023,3.02,10.6,7,4,60,2.5,0.0,10,si_cal_12,SI1-SI2 calendar,silver
