date,tsmom,carry,lease,efp
2018-01-01,0.0,0.0,0.0,0.0
2018-01-02,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0
2018-01-15,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0
2018-02-02,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0
2018-02-19,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0
2018-02-27,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0
2018-03-02,0.0,4.41e-05,0.0,0.0
2018-03-05,0.0,4.41e-05,0.0,0.0
2018-03-06,0.0,4.41e-05,0.0,0.0
2018-03-07,0.0,4.41e-05,0.0,0.0
2018-03-08,0.0,4.41e-05,0.0,0.0
2018-03-09,0.0,4.41e-05,0.0,0.0
2018-03-12,0.0,4.41e-05,0.0,0.0
2018-03-13,0.0,4.41e-05,0.0,0.0
2018-03-14,0.0,4.41e-05,0.0,0.0
2018-03-15,0.0,4.41e-05,0.0,0.0
2018-03-16,0.0,4.41e-05,0.0,0.0
2018-03-19,0.0,4.41e-05,0.0,0.0
2018-03-20,0.0,4.41e-05,0.0,0.0
2018-03-21,0.0,4.41e-05,0.0,0.0
2018-03-22,0.0,4.41e-05,0.0,0.0
2018-03-23,0.0,4.41e-05,0.0,0.0
2018-03-26,0.0,4.41e-05,0.0,0.0
2018-03-27,0.0,4.41e-05,0.0,0.0
2018-03-28,0.0,4.41e-05,0.0,0.0
2018-03-29,0.0,4.41e-05,0.0,0.0
2018-03-30,0.0,0.0,0.0,0.0
2018-04-02,0.0,0.0,0.0,0.0
2018-04-03,0.0,0.0,0.0,0.0
2018-04-04,0.0,0.0,0.0,0.0
2018-04-05,0.0,0.0,0.0,0.0
2018-04-06,0.0,0.0,0.0,0.0
2018-04-09,0.0,0.0,0.0,0.0
2018-04-10,0.0,0.0,0.0,0.0
2018-04-11,0.0,0.0,0.0,0.0
2018-04-12,0.0,0.0,0.0,0.0
2018-04-13,0.0,0.0,0.0,0.0
2018-04-16,0.0,0.0,0.0,0.0
2018-04-17,0.0,0.0,0.0,0.0
2018-04-18,0.0,0.0,0.0,0.0
2018-04-19,0.0,0.0,0.0,0.0
2018-04-20,0.0,0.0,0.0,0.0
2018-04-23,0.0,0.0,0.0,0.0
2018-04-24,0.0,0.0,0.0,0.0
2018-04-25,0.0,0.0,0.0,0.0
2018-04-26,0.0,0.0,0.0,0.0
2018-04-27,0.0,0.0,0.0,0.0
2018-04-30,0.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0
2018-05-02,0.0,0.0,0.0,0.0
2018-05-03,0.0,0.0,0.0,0.0
2018-05-04,0.0,0.0,0.0,0.0
2018-05-07,0.0,0.0,0.0,0.0
2018-05-08,0.0,0.0,0.0,0.0
2018-05-09,0.0,0.0,0.0,0.0
2018-05-10,0.0,0.0,0.0,0.0
2018-05-11,0.0,0.0,0.0,0.0
2018-05-14,0.0,0.0,0.0,0.0
2018-05-15,0.0,0.0,0.0,0.0
2018-05-16,0.0,0.0,0.0,0.0
2018-05-17,0.0,0.0,0.0,0.0
2018-05-18,0.0,0.0,0.0,0.0
2018-05-21,0.0,0.0,0.0,0.0
2018-05-22,0.0,0.0,0.0,0.0
2018-05-23,0.0,0.0,0.0,0.0
2018-05-24,0.0,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0,0.0
2018-05-28,0.0,0.0,0.0,0.0
2018-05-29,0.0,0.0,0.0,0.0
2018-05-30,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,1.8807096365453623e-05,1.8807096365453623e-05
2018-06-04,0.0,0.0,1.906422764921778e-05,1.906422764921778e-05
2018-06-05,0.0,0.0,-1.89926741421366e-06,-1.89926741421366e-06
2018-06-06,0.0,0.0,4.18256581957336e-06,4.18256581957336e-06
2018-06-07,0.0,0.0,-7.8732870456222e-07,-7.8732870456222e-07
2018-06-08,0.0,0.0,7.9761629539258e-06,7.9761629539258e-06
2018-06-11,0.0,0.0,1.734024735825852e-05,1.734024735825852e-05
2018-06-12,0.0,0.0,-5.28277818034002e-06,-5.28277818034002e-06
2018-06-13,0.0,0.0,7.6667800461917e-06,7.6667800461917e-06
2018-06-14,0.0,0.0,5.33503659225188e-06,5.33503659225188e-06
2018-06-15,0.0,0.0,-6.55787983364864e-06,-6.55787983364864e-06
2018-06-18,0.0,0.0,-1.0826815429456e-07,-1.0826815429456e-07
2018-06-19,0.0,0.0,5.89484439532058e-06,5.89484439532058e-06
2018-06-20,0.0,0.0,-1.28622730102263e-05,-1.28622730102263e-05
2018-06-21,0.0,0.0,1.41414538436188e-06,1.41414538436188e-06
2018-06-22,0.0,0.0,9.8450229522514e-07,9.8450229522514e-07
2018-06-25,0.0,0.0,2.106069712269344e-05,2.106069712269344e-05
2018-06-26,0.0,0.0,7.11553773048732e-06,7.11553773048732e-06
2018-06-27,0.0,0.0,-1.017856723235524e-05,-1.017856723235524e-05
2018-06-28,0.0,0.0,-4.4693004191142e-06,-4.4693004191142e-06
2018-06-29,0.0,0.0,7.860708892028221e-06,7.860708892028221e-06
2018-07-02,0.0,0.0,1.583712800842886e-05,1.583712800842886e-05
2018-07-03,0.0,0.0,-5.33215650777124e-06,-5.33215650777124e-06
2018-07-04,0.0,0.0,1.6462437673104e-06,1.6462437673104e-06
2018-07-05,0.0,0.0,4.85165550946496e-06,4.85165550946496e-06
2018-07-06,0.0,0.0,1.0475035474858e-06,1.0475035474858e-06
2018-07-09,0.0,0.0,3.4538252271576803e-06,3.4538252271576803e-06
2018-07-10,0.0,0.0,1.38232068222564e-06,1.38232068222564e-06
2018-07-11,0.0,0.0,-3.67461350328578e-06,-3.67461350328578e-06
2018-07-12,0.0,0.0,5.55640654204834e-06,5.55640654204834e-06
2018-07-13,0.0,0.0,-7.76860721631496e-06,-7.76860721631496e-06
2018-07-16,0.0,0.0,5.01930539015686e-06,5.01930539015686e-06
2018-07-17,0.0,0.0,2.0093634829087e-06,2.0093634829087e-06
2018-07-18,0.0,0.0,4.386830108066e-08,4.386830108066e-08
2018-07-19,0.0,0.0,6.94870231872472e-06,6.94870231872472e-06
2018-07-20,0.0,0.0,-1.18926954372294e-06,-1.18926954372294e-06
2018-07-23,0.0,0.0,-2.2825499349535798e-06,-2.2825499349535798e-06
2018-07-24,0.0,0.0,2.053969368781888e-05,2.053969368781888e-05
2018-07-25,0.0,0.0,-2.25894722541324e-06,-2.25894722541324e-06
2018-07-26,0.0,0.0,8.72593860735098e-06,8.72593860735098e-06
2018-07-27,0.0,0.0,-6.2287293409032e-07,-6.2287293409032e-07
2018-07-30,0.0,0.0,-9.6136958296116e-07,-9.6136958296116e-07
2018-07-31,0.0,0.0,-1.0252859686064001e-07,-1.0252859686064001e-07
2018-08-01,0.0,0.0,-1.1246915965836201e-06,-1.1246915965836201e-06
2018-08-02,0.0,0.0,1.4002798277414561e-05,1.4002798277414561e-05
2018-08-03,0.0,0.0,-5.972218076925801e-07,-5.972218076925801e-07
2018-08-06,0.0,0.0,-8.94671628759262e-06,-8.94671628759262e-06
2018-08-07,0.0,0.0,5.29661140560688e-06,5.29661140560688e-06
2018-08-08,0.0,0.0,6.50036273899092e-06,6.50036273899092e-06
2018-08-09,0.0,0.0,-6.598478157385659e-06,-6.598478157385659e-06
2018-08-10,0.0,0.0,-4.3335186560101805e-06,-4.3335186560101805e-06
2018-08-13,0.0,0.0,5.60442259354386e-06,5.60442259354386e-06
2018-08-14,0.0,0.0,3.1167868342941e-06,3.1167868342941e-06
2018-08-15,0.0,0.0,1.4219888358263399e-06,1.4219888358263399e-06
2018-08-16,0.0,0.0,5.50983965564764e-06,5.50983965564764e-06
2018-08-17,0.0,0.0,2.3402289743478603e-06,2.3402289743478603e-06
2018-08-20,0.0,0.0,-9.0456375761406e-06,-9.0456375761406e-06
2018-08-21,0.0,0.0,1.17401488304506e-06,1.17401488304506e-06
2018-08-22,0.0,0.0,-1.62948072123862e-06,-1.62948072123862e-06
2018-08-23,0.0,0.0,-2.37393444549723e-05,-2.37393444549723e-05
2018-08-24,0.0,0.0,-2.33156988751534e-06,-2.33156988751534e-06
2018-08-27,0.0,0.0,-1.63016267119002e-06,-1.63016267119002e-06
2018-08-28,0.0,6.12e-05,2.86063473772047e-05,2.86063473772047e-05
2018-08-29,0.0,6.12e-05,-4.078004354209e-06,-4.078004354209e-06
2018-08-30,0.0,6.12e-05,6.2379225025502204e-06,6.2379225025502204e-06
2018-08-31,0.0,6.12e-05,2.55226927387324e-06,2.55226927387324e-06
2018-09-03,0.0,6.12e-05,-2.9508774460123202e-06,-2.9508774460123202e-06
2018-09-04,0.0,1.1476923076923077e-05,-1.08110368424768e-06,-1.08110368424768e-06
2018-09-05,0.0,1.1476923076923077e-05,-5.2148945062448e-07,-5.2148945062448e-07
2018-09-06,0.0,1.1476923076923077e-05,5.380827562589699e-06,5.380827562589699e-06
2018-09-07,0.0,1.1476923076923077e-05,3.4422638185e-08,3.4422638185e-08
2018-09-10,0.0,1.1476923076923077e-05,3.9844239250156e-07,3.9844239250156e-07
2018-09-11,0.0,1.1476923076923077e-05,-4.8528281351802e-06,-4.8528281351802e-06
2018-09-12,0.0,1.1476923076923077e-05,-7.5760010764596e-07,-7.5760010764596e-07
2018-09-13,0.0,1.1476923076923077e-05,-4.16354932717558e-06,-4.16354932717558e-06
2018-09-14,0.0,1.1476923076923077e-05,-2.52286130110456e-06,-2.52286130110456e-06
2018-09-17,0.0,1.1476923076923077e-05,2.65219238321908e-06,2.65219238321908e-06
2018-09-18,0.0,1.1476923076923077e-05,-2.385637733355496e-05,-2.385637733355496e-05
2018-09-19,0.0,1.1476923076923077e-05,-3.00192873874238e-06,-3.00192873874238e-06
2018-09-20,0.0,1.1476923076923077e-05,2.105575689313968e-05,2.105575689313968e-05
2018-09-21,0.0,1.1476923076923077e-05,-1.5194460534679999e-05,-1.5194460534679999e-05
2018-09-24,0.0,1.1476923076923077e-05,6.031545862277618e-05,6.031545862277618e-05
2018-09-25,0.0,1.1476923076923077e-05,8.5878833939044e-06,8.5878833939044e-06
2018-09-26,0.0,1.1476923076923077e-05,-3.041859218512992e-05,-3.041859218512992e-05
2018-09-27,0.0,1.1476923076923077e-05,2.631291831573992e-05,2.631291831573992e-05
2018-09-28,0.0,1.1476923076923077e-05,-3.8045446397248395e-06,-3.8045446397248395e-06
2018-10-01,0.0,1.1476923076923077e-05,2.6560295010832e-07,-1.3632055781554281e-05
2018-10-02,0.0,1.1476923076923077e-05,2.5517486040752e-07,2.07019712368056e-05
2018-10-03,0.0,1.1476923076923077e-05,-9.57989003509032e-06,-1.412023568605684e-05
2018-10-04,0.0,1.1476923076923077e-05,-5.33864954227442e-06,-4.503463697912908e-05
2018-10-05,0.0,1.1476923076923077e-05,-1.08160130411212e-05,-3.65976675207914e-05
2018-10-08,0.0,1.1476923076923077e-05,-2.5835759968939e-06,-3.6815889990159504e-05
2018-10-09,0.0,1.1476923076923077e-05,7.554634377154761e-06,3.7200614215728e-07
2018-10-10,0.0,1.1476923076923077e-05,1.342833140905024e-05,-5.891656590803201e-07
2018-10-11,0.0,1.1476923076923077e-05,7.848718174264e-08,1.85811874447718e-05
2018-10-12,0.0,1.1476923076923077e-05,-1.101475346083164e-05,1.8413562150950462e-05
2018-10-15,0.0,1.1476923076923077e-05,7.3023917504993595e-06,-2.6013889367960902e-05
2018-10-16,0.0,1.1476923076923077e-05,5.02497369397126e-06,3.147886881482216e-05
2018-10-17,0.0,1.1476923076923077e-05,2.8221882734619e-06,-1.151069009135894e-05
2018-10-18,0.0,1.1476923076923077e-05,3.2309669581784002e-06,-3.6191121261895185e-05
2018-10-19,0.0,1.1476923076923077e-05,-6.02681457189048e-06,2.630188376387266e-05
2018-10-22,0.0,1.1476923076923077e-05,1.130458286168786e-05,1.6457196029794798e-06
2018-10-23,0.0,1.1476923076923077e-05,-5.89747177601114e-06,-1.452927534423064e-05
2018-10-24,0.0,1.1476923076923077e-05,3.99135395867614e-06,-1.78740277430271e-05
2018-10-25,0.0,1.1476923076923077e-05,-7.37782374232262e-06,-4.64010713868955e-05
2018-10-26,0.0,1.1476923076923077e-05,2.36029695751682e-06,4.121241914881848e-05
2018-10-29,0.0,1.1476923076923077e-05,-1.170961482529586e-05,-2.5290577869622698e-05
2018-10-30,0.0,1.1476923076923077e-05,-5.62380347378444e-06,2.8772172548262498e-05
2018-10-31,0.0,1.1476923076923077e-05,-5.26693064979722e-06,5.4618450188723456e-05
2018-11-01,0.0,1.1476923076923077e-05,2.4654783754927e-06,9.6048121456414e-07
2018-11-02,0.0,1.4429304029304028e-05,-1.5252886524504039e-05,-3.393020226633158e-05
2018-11-05,0.0,1.4429304029304028e-05,3.90828497744628e-06,-1.817011253194754e-05
2018-11-06,0.0,1.4429304029304028e-05,-1.158234463476442e-05,-1.543651204133824e-05
2018-11-07,0.0,1.4429304029304028e-05,3.63349661800198e-06,1.49178580691406e-06
2018-11-08,0.0,1.4429304029304028e-05,7.148707538330119e-06,-1.33619539677696e-06
2018-11-09,0.0,1.4429304029304028e-05,5.3826786835142e-07,5.5116340535372e-07
2018-11-12,0.0,1.4429304029304028e-05,5.1378257050762e-07,4.7955416099172195e-06
2018-11-13,0.0,1.4429304029304028e-05,-4.20099537162246e-06,-2.7108803875031e-06
2018-11-14,0.0,1.4429304029304028e-05,5.1815136560135405e-06,3.34360371890668e-06
2018-11-15,0.0,1.4429304029304028e-05,-4.97280378333516e-06,-8.88420783444942e-06
2018-11-16,0.0,1.4429304029304028e-05,1.236340710812582e-05,2.911651010487242e-05
2018-11-19,0.0,1.4429304029304028e-05,1.57879981558059e-05,4.353183604518648e-05
2018-11-20,0.0,1.4429304029304028e-05,-1.198991832033246e-05,-1.38255179254552e-05
2018-11-21,0.0,1.4429304029304028e-05,9.07441536469268e-06,8.614689656379599e-06
2018-11-22,0.0,1.4429304029304028e-05,-4.97236174929992e-06,-5.9550617253049e-06
2018-11-23,0.0,1.4429304029304028e-05,1.6384839458874e-07,-2.36925007590397e-05
2018-11-26,0.0,1.4429304029304028e-05,-9.1965299757888e-07,-7.275051909586882e-05
2018-11-27,0.0,1.4429304029304028e-05,-4.4136530199139195e-06,-4.846891170559396e-05
2018-11-28,0.0,1.4429304029304028e-05,1.1801775866302299e-05,6.534123696224998e-05
2018-11-29,0.0,1.4429304029304028e-05,8.098965282006798e-05,3.26016971328284e-05
2018-11-30,0.0,1.4429304029304028e-05,7.211788149100561e-06,8.422492525348204e-05
2018-12-03,0.0,1.1476923076923077e-05,-5.1118614109364e-06,-6.2578281258085e-06
2018-12-04,0.0,0.0,9.4409535539028e-07,2.21055451877946e-06
2018-12-05,0.0,0.0,1.4557730547655e-06,-1.320723587729972e-05
2018-12-06,0.0,0.0,-2.53894826187276e-06,-2.08414836138844e-06
2018-12-07,0.0,0.0,-1.95053474472672e-06,-1.6011369168487398e-06
2018-12-10,0.0,0.0,1.31866438442512e-05,1.082453020918888e-05
2018-12-11,0.0,0.0,2.76323482937136e-06,2.26825864404102e-06
2018-12-12,0.0,0.0,7.616186436308519e-06,6.25190466447436e-06
2018-12-13,0.0,0.0,5.20851039806992e-06,4.27551383162298e-06
2018-12-14,0.0,0.0,-5.83883279659182e-06,-4.79292705100732e-06
2018-12-17,0.0,0.0,2.32936949125464e-05,1.91211127897726e-05
2018-12-18,0.0,0.0,1.501801539126878e-05,1.232784954268122e-05
2018-12-19,0.0,0.0,1.4540674217625941e-08,1.193601413594587e-08
2018-12-20,0.0,0.0,5.178587406835e-07,4.2509509233956005e-07
2018-12-21,0.0,0.0,7.046464351838599e-07,5.7842364702752e-07
2018-12-24,0.0,0.0,-1.4563978900702e-06,-1.1955144268597599e-06
2018-12-25,0.0,0.0,-2.381391504754e-08,-1.9548146281628192e-08
2018-12-26,0.0,0.0,-2.7863270824656e-07,-2.2872143991344002e-07
2018-12-27,0.0,0.0,-1.64451320010546e-06,-1.34993278230622e-06
2018-12-28,0.0,0.0,4.67516420800174e-06,3.83770554510696e-06
2018-12-31,0.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,-1.087412532797e-06,-8.738672364681e-07
2019-01-03,0.0,0.0,7.3752098379896e-07,5.9268713989518e-07
2019-01-04,0.0,0.0,1.3241764424549702e-05,1.064135618694688e-05
2019-01-07,0.0,0.0,-1.90990723012008e-06,-1.5348410127318799e-06
2019-01-08,0.0,0.0,-1.34407360539804e-06,-1.0801253909937802e-06
2019-01-09,0.0,0.0,-1.63120619469522e-06,-1.31087108753608e-06
2019-01-10,0.0,3.2e-05,1.92413499635036e-06,-1.59579382899568e-06
2019-01-11,0.0,3.2e-05,1.6719228477236999e-06,6.6345471799914e-07
2019-01-14,0.0,3.2e-05,2.5902997039683997e-07,-9.6104822278397e-06
2019-01-15,0.0,3.2e-05,-2.67297415061326e-06,1.286494995364248e-05
2019-01-16,0.0,3.2e-05,1.47795174229318e-06,2.0107134766485404e-06
2019-01-17,0.0,3.2e-05,-9.8217071194e-07,5.90871793837836e-06
2019-01-18,0.0,3.2e-05,-3.0999679661966e-06,6.227597410301e-07
2019-01-21,0.0,3.2e-05,2.56066760034456e-06,4.7650230877342003e-07
2019-01-22,0.0,3.2e-05,2.66539964012202e-06,1.902744397619216e-05
2019-01-23,0.0,0.0,-1.66951173304282e-06,-1.166491841876474e-05
2019-01-24,0.0,0.0,5.4972786910168e-06,1.0102514255252879e-05
2019-01-25,0.0,0.0,-2.5357111409590402e-06,4.23694611618856e-06
2019-01-28,0.0,0.0,-6.3829842438752e-07,-8.84884553095688e-06
2019-01-29,0.0,0.0,6.1121520852508e-07,-7.46934834909796e-06
2019-01-30,0.0,0.0,-2.19760739437392e-06,5.6075310823006474e-05
2019-01-31,-0.0052217270834958,0.0,1.06488803830554e-06,8.5576608611308e-07
2019-02-01,0.0206642063407954,0.0,1.9615395211743808e-08,1.692775027762686e-08
2019-02-04,0.006415958785411491,0.0,-6.6992496000066e-07,-5.781337722347201e-07
2019-02-05,-0.0044814663685182,0.0,1.7667883405944e-07,1.5247080928096e-07
2019-02-06,0.033325678375758186,0.0,2.0934471881486e-07,1.8066090862732e-07
2019-02-07,0.004842541624895491,0.0,4.5953010808918e-07,3.9656661672189994e-07
2019-02-08,0.0011633316771859539,0.0,3.1448436296522e-07,2.7139462167484e-07
2019-02-11,0.01571246140139028,9e-06,-6.15125651318e-08,-5.3084290693460005e-08
2019-02-12,-0.008013796857158023,9e-06,-1.1738197200842e-07,-1.0129863241624001e-07
2019-02-13,-0.001327446617337281,9e-06,-2.011072222858e-07,-1.73552090138e-07
2019-02-14,-0.003053951267389233,0.0,2.2963538026084e-07,1.9817140210541998e-07
2019-02-15,-0.08349126983147537,0.0,-1.086932494936e-07,-9.38004136256e-08
2019-02-18,-0.001178000910950071,-0.0001,0.0,0.0
2019-02-19,-0.014188703226299233,0.0,0.0,0.0
2019-02-20,-0.00503949219723566,0.0,0.0,0.0
2019-02-21,0.015424755944445919,0.0,0.0,0.0
2019-02-22,-0.004042175312009293,0.0,0.0,0.0
2019-02-25,-0.0024247874606407073,0.0,0.0,0.0
2019-02-26,-0.008012885930361084,0.0,0.0,0.0
2019-02-27,0.00515460514038606,0.0,0.0,0.0
2019-02-28,0.0027411542982178935,0.0,0.0,0.0
2019-03-01,0.06408666004457453,0.0,0.0,0.0
2019-03-04,0.0038925063396595913,-0.0001,-1.586957778724252e-05,-1.4373837693184199e-05
2019-03-05,0.004555110523936949,0.0,-5.83085248884268e-06,-5.2812827418067605e-06
2019-03-06,-0.001495359499099547,0.0,6.08400618405378e-06,5.510576184592579e-06
2019-03-07,-0.004095894226068387,0.0,1.293627112785082e-05,1.0208968519128481e-05
2019-03-08,-0.008955831578589885,0.0,2.15721609046292e-06,4.10106976349406e-06
2019-03-11,-0.059075452549616,-0.0001,-3.04743401988318e-06,3.2567374557135597e-06
2019-03-12,0.010192048129736266,0.0,3.5765024261128202e-06,8.27277189468814e-06
2019-03-13,-0.010216082642421086,0.0,1.122683158019476e-05,7.49914564150148e-06
2019-03-14,0.0107800382340921,0.0,-7.840793780324461e-06,-2.29123132887818e-06
2019-03-15,-0.0003683144178974684,0.0,3.59766516236202e-06,1.5466659689790598e-05
2019-03-18,-0.0017031218573554138,-0.0001,-4.03150125547038e-06,-3.6515240344065003e-06
2019-03-19,-0.010176486616727279,0.0,7.41753905534068e-06,6.71842086120476e-06
2019-03-20,0.0027422350995083924,0.0,3.6188278986112e-06,3.27774598364046e-06
2019-03-21,0.005317222308623699,0.0,2.65486526246075e-05,2.404638793261458e-05
2019-03-22,0.017444228950647563,0.0,-7.7561428353277e-06,-7.02511054388458e-06
2019-03-25,-0.007615695781208352,0.0,-3.9574316785983995e-06,-3.58443566632044e-06
2019-03-26,0.00014991192829917805,0.0,1.131148252519152e-05,1.024535221202274e-05
2019-03-27,0.013948291617917117,0.0,-1.1576016728306219e-05,-1.048495352661622e-05
2019-03-28,0.016762936062115236,0.0,-1.542763472565868e-05,-1.397354866709922e-05
2019-03-29,-0.03150194918150287,0.0,-5.78823879356154e-06,-5.24268547427452e-06
2019-04-01,-0.0003149712231383614,-0.000166,-3.419196615347228e-05,-2.8384941814376018e-05
2019-04-02,0.0003701730162219936,0.0,1.105530803859928e-05,9.1777195264852e-06
2019-04-03,-0.008107687234932498,0.0,4.981101540964722e-05,4.135131532862262e-05
2019-04-04,-0.004427924264976655,0.0,0.0,0.0
2019-04-05,-0.0011682311322750002,0.0,0.0,0.0
2019-04-08,-0.03200511800003659,-0.000166,0.0,0.0
2019-04-09,-0.0007103907307855964,0.0,0.0,0.0
2019-04-10,-0.0044770718625192045,0.0,0.0,0.0
2019-04-11,0.036575327786640195,0.0,0.0,0.0
2019-04-12,-0.00224278490390991,0.0,0.0,0.0
2019-04-15,-0.0006417179642980692,0.0001,-1.9162296406609e-05,-1.590784999289042e-05
2019-04-16,-0.002937702668564817,0.0,-5.21512666055892e-06,-4.32941077883972e-06
2019-04-17,-0.008495667864639896,0.0,2.64766521333528e-06,2.19799653190862e-06
2019-04-18,0.0046869067057228,0.0,2.410199025000394e-05,2.000860634297114e-05
2019-04-19,-0.0018791184970050846,0.0,9.952233146453999e-08,8.261986383502e-08
2019-04-22,-0.0582075308533152,0.0,3.3733551055118e-07,2.8004382070158e-07
2019-04-23,0.014315027549802652,0.0,6.00432834940518e-06,4.984577665621201e-06
2019-04-24,-0.0005972806327916189,0.0,0.0,0.0
2019-04-25,0.0023058782946185946,0.0,-2.1426297489333002e-06,-1.77873423482686e-06
2019-04-26,-0.0026411021520015405,0.0,1.7473572918659742e-05,1.4505932427493478e-05
2019-04-29,0.00038234919469496743,0.0,-4.35029848486978e-06,-3.61146149987214e-06
2019-04-30,-0.02866466550651103,0.0,6.03782533661978e-06,5.0123856608905e-06
2019-05-01,6.84495060407746e-05,0.0,-1.3627483419787382e-05,-8.70499029668632e-06
2019-05-02,0.003696998643243762,0.0,3.90123896740774e-06,2.4920409961407803e-06
2019-05-03,-0.007978813107869421,0.0,2.89845440971196e-06,1.8514803309387401e-06
2019-05-06,0.0014772129421197423,0.0,1.945782424861758e-05,1.242930672239162e-05
2019-05-07,0.002875576772965984,0.0,0.0,0.0
2019-05-08,0.012907284417903,0.0,0.0,0.0
2019-05-09,0.0242460129919814,0.0,0.0,0.0
2019-05-10,5.606460903130959e-05,0.0,0.0,0.0
2019-05-13,-0.0005128613890503762,0.0,-1.87930893147886e-06,-1.20046860517512e-06
2019-05-14,-0.0235387029726886,0.0,3.0183643903337542e-05,1.928076660989898e-05
2019-05-15,-0.000782105360472873,0.0,1.7105337646174322e-05,1.092658076657662e-05
2019-05-16,-1.2766742227631818e-05,0.0,0.0,0.0
2019-05-17,0.0166630340613292,0.0,0.0,0.0
2019-05-20,-0.007191538530674748,0.0,0.0,0.0
2019-05-21,0.0012717370333813422,0.0,0.0,0.0
2019-05-22,0.003586481068473995,0.0,0.0,0.0
2019-05-23,0.013638498866447,0.0,0.0,0.0
2019-05-24,-0.027293573766919,0.0,0.0,0.0
2019-05-27,1.2732159155681463e-05,0.0,0.0,0.0
2019-05-28,-0.006144876861593939,0.0,0.0,0.0
2019-05-29,0.004703904251930511,0.0,0.0,0.0
2019-05-30,-0.008283356075272785,0.0,0.0,0.0
2019-05-31,0.0026389585273101763,0.0,-1.87930893147886e-06,-1.20046860517512e-06
2019-06-03,-0.00685643051826493,0.0,4.56798025237654e-06,4.56798025237654e-06
2019-06-04,0.0004896778809581561,0.0,0.0,0.0
2019-06-05,0.01139192858634301,0.0,0.0,0.0
2019-06-06,-0.004605619586664082,0.0,-2.0087195114238e-07,-2.0087195114238e-07
2019-06-07,0.00011531741595976531,0.0,3.1869196208762003e-07,3.1869196208762003e-07
2019-06-10,0.004862450019358808,0.0,3.33303577361974e-06,3.33303577361974e-06
2019-06-11,-0.016789205314070133,0.0,-1.27386819064048e-06,-1.27386819064048e-06
2019-06-12,2.4246134471437174e-05,0.0,1.5677903187740198e-06,1.5677903187740198e-06
2019-06-13,-0.005848318811428694,0.0,0.0,0.0
2019-06-14,-0.003355145550676288,0.0,0.0,0.0
2019-06-17,-0.0028074254439181055,0.0,0.0,0.0
2019-06-18,-0.0099889842431906,0.0,0.0,0.0
2019-06-19,0.0152787121705142,0.0,0.0,0.0
2019-06-20,-0.017180770108392005,0.0,-2.0087195114238e-07,-2.0087195114238e-07
2019-06-21,0.00163613801909681,0.0,-2.53234385232436e-06,-2.53234385232436e-06
2019-06-24,-0.004336904077576032,0.0,-2.0087195114238e-07,-2.0087195114238e-07
2019-06-25,-0.0002179585328035953,0.0,1.00462180306726e-06,1.00462180306726e-06
2019-06-26,0.0002900400384702966,0.0,-2.51641328980402e-06,-2.51641328980402e-06
2019-06-27,0.0025715028110144,0.0,9.600942068115999e-08,9.600942068115999e-08
2019-06-28,0.009805441381071,0.0,-9.1495800509974e-07,-9.1495800509974e-07
2019-07-01,0.0265236521132456,0.0,0.000600765965011575,0.000600765965011575
2019-07-02,0.007405336146350761,0.0,1.96079410011876e-06,1.96079410011876e-06
