date,gc_comex_carry_2m,gc_comex_carry_4m,si_comex_carry_2m,gc_cal_curvature,gc_si_cal_ratio,gc_comex_lbma_basis,si_comex_lbma_basis,gc_si_comex_basis_spread,gc_comex_curve_slope,comex_lbma_slope_basis
2018-01-19,2.2427653652949004,2.2356371381385487,2.9099419166355402,-0.007128227156351752,0.7707251311352544,0.4627653652949004,0.9099419166355402,-0.4471765513406398,-0.003564113578175876,-0.037314113578176045
2018-01-20,2.2427653652949004,2.2356371381385487,2.9099419166355402,-0.007128227156351752,0.7707251311352544,0.4627653652949004,0.9099419166355402,-0.4471765513406398,-0.003564113578175876,-0.037314113578176045
2018-01-21,2.2427653652949004,2.2356371381385487,2.9099419166355402,-0.007128227156351752,0.7707251311352544,0.4627653652949004,0.9099419166355402,-0.4471765513406398,-0.003564113578175876,-0.037314113578176045
2018-01-22,2.2905979860553485,2.2598063409968594,2.987468265386713,-0.03079164505848908,0.7667355039698948,0.5105979860553485,0.9874682653867128,-0.4768702793313644,-0.01539582252924454,-0.02779582252924473
2018-01-23,2.2823726023992807,2.2516915280719565,3.0008927074235716,-0.030681074327324254,0.7605645469273777,0.5323726023992807,1.0008927074235716,-0.46852010502429087,-0.015340537163662127,-0.025740537163662314
2018-01-24,2.294377650062482,2.24090854699924,2.9695480719028398,-0.05346910306324215,0.7726352948353791,0.564377650062482,1.0095480719028398,-0.4451704218403578,-0.026734551531621076,-0.03388455153162129
2018-01-25,2.2832668624107453,2.2733587612720703,2.9483069105596806,-0.009908101138675018,0.7744332363204718,0.5432668624107453,0.9883069105596807,-0.4450400481489354,-0.004954050569337509,-0.04435405056933761
2018-01-26,2.3015046274534012,2.2696934095232755,2.910045201574277,-0.03181121793012576,0.7908827760504656,0.5215046274534012,0.9700452015742771,-0.4485405741208759,-0.01590560896506288,-0.051855608965062805
2018-01-27,2.3015046274534012,2.2696934095232755,2.910045201574277,-0.03181121793012576,0.7908827760504656,0.5215046274534012,0.9700452015742771,-0.4485405741208759,-0.01590560896506288,-0.051855608965062805
2018-01-28,2.3015046274534012,2.2696934095232755,2.910045201574277,-0.03181121793012576,0.7908827760504656,0.5215046274534012,0.9700452015742771,-0.4485405741208759,-0.01590560896506288,-0.051855608965062805
2018-01-29,2.185192538477957,2.2236274482224125,2.9633968798188226,0.0384349097444554,0.7373944925701469,0.4051925384779571,1.0133968798188226,-0.6082043413408655,0.0192174548722277,-0.027182545127772295
2018-01-30,2.101826914045899,2.1654959403089045,2.975383887950221,0.06366902626300552,0.7064052885941632,0.3218269140458989,1.0253838879502208,-0.7035569739043219,0.03183451313150276,-0.001515486868497451
2018-01-31,1.8683307806229887,2.071523892310161,3.0464932523597024,0.20319311168717213,0.613272581245945,0.10333078062298884,1.1464932523597025,-1.0431624717367136,0.10159655584358607,0.056446555843586044
2018-02-01,2.3539441768173397,2.342441612271143,3.0617656755426186,-0.01150256454619658,0.7688191802594966,0.5939441768173397,1.1617656755426187,-0.567821498725279,-0.00575128227309829,-0.07275128227309846
2018-02-02,2.3726025244389675,2.338943283077138,3.037530573981505,-0.033659241361829295,0.7810958496226856,0.6126025244389675,1.137530573981505,-0.5249280495425375,-0.016829620680914648,-0.06472962068091492
2018-02-03,2.3726025244389675,2.338943283077138,3.037530573981505,-0.033659241361829295,0.7810958496226856,0.6126025244389675,1.137530573981505,-0.5249280495425375,-0.016829620680914648,-0.06472962068091492
2018-02-04,2.3726025244389675,2.338943283077138,3.037530573981505,-0.033659241361829295,0.7810958496226856,0.6126025244389675,1.137530573981505,-0.5249280495425375,-0.016829620680914648,-0.06472962068091492
2018-02-05,2.3740227130057847,2.3624220345531923,3.0444543435101052,-0.011600678452592383,0.7797859468861845,0.6140227130057847,1.1444543435101053,-0.5304316305043206,-0.005800339226296192,-0.06715033922629621
2018-02-06,2.3865222684710274,2.352665552808567,3.0611639542012647,-0.03385671566246051,0.7796126911777033,0.6265222684710274,1.2211639542012647,-0.5946416857302372,-0.016928357831230256,-0.08972835783123045
2018-02-07,2.413571699324685,2.3568847221494793,3.0529480534427313,-0.056686977175205655,0.7905708374575722,0.653571699324685,1.2329480534427313,-0.5793763541180463,-0.028343488587602828,-0.09274348858760284
2018-02-08,2.405520360828075,2.3490224835009137,3.033704821724684,-0.05649787732716138,0.7929315810826046,0.6455203608280751,1.183704821724684,-0.5381844608966089,-0.02824893866358069,-0.1069489386635809
2018-02-09,2.411553816167995,2.3324864779329277,2.99854034468996,-0.07906733823506729,0.8042425777057012,0.651553816167995,1.1485403446899598,-0.4969865285219648,-0.03953366911753364,-0.09443366911753381
2018-02-10,2.411553816167995,2.3324864779329277,2.99854034468996,-0.07906733823506729,0.8042425777057012,0.651553816167995,1.1485403446899598,-0.4969865285219648,-0.03953366911753364,-0.09443366911753381
2018-02-11,2.411553816167995,2.3324864779329277,2.99854034468996,-0.07906733823506729,0.8042425777057012,0.651553816167995,1.1485403446899598,-0.4969865285219648,-0.03953366911753364,-0.09443366911753381
2018-02-12,2.3460980147614636,2.269176768375842,2.8849293113170975,-0.0769212463856217,0.8132254768108569,0.5760980147614636,1.0349293113170974,-0.4588312965556338,-0.03846062319281085,-0.10276062319281087
2018-02-13,2.2931805905194813,2.2179943416499905,2.892260327234173,-0.07518624886949077,0.7928679755851774,0.5231805905194813,1.0422603272341728,-0.5190797367146915,-0.037593124434745384,-0.11799312443474541
2018-02-14,2.2915054541823308,2.2163741278157465,2.832283368202649,-0.07513132636658426,0.809066451439323,0.4715054541823307,0.982283368202649,-0.5107779140203184,-0.03756566318329213,-0.09446566318329208
2018-02-15,2.4311335160018768,2.351424220395209,2.916385243949643,-0.07970929560666784,0.8336119245718742,0.5111335160018768,1.066385243949643,-0.5552517279477662,-0.03985464780333392,-0.0034546478033337102
2018-02-16,2.4295201697664095,2.393379766512507,2.9663577364649996,-0.03614040325390233,0.8190246711988495,0.4595201697664095,1.1163577364649995,-0.65683756669859,-0.018070201626951166,-0.03717020162695128
2018-02-17,2.4295201697664095,2.393379766512507,2.9663577364649996,-0.03614040325390233,0.8190246711988495,0.4595201697664095,1.1163577364649995,-0.65683756669859,-0.018070201626951166,-0.03717020162695128
2018-02-18,2.4295201697664095,2.393379766512507,2.9663577364649996,-0.03614040325390233,0.8190246711988495,0.4595201697664095,1.1163577364649995,-0.65683756669859,-0.018070201626951166,-0.03717020162695128
2018-02-19,2.4295201697664095,2.393379766512507,2.9663577364649996,-0.03614040325390233,0.8190246711988495,0.4595201697664095,1.1163577364649995,-0.65683756669859,-0.018070201626951166,-0.03747020162695125
2018-02-20,2.4751466753584768,2.416160939470336,2.692681292247773,-0.05898573588814093,0.9192126385266692,0.4851466753584768,0.8426812922477729,-0.3575346168892961,-0.029492867944070467,-0.042342867944070495
2018-02-21,2.473474404502172,2.458831796460937,2.166456038996207,-0.014642608041234961,1.1417145605447954,0.44347440450217235,0.3164560389962068,0.12701836550596557,-0.007321304020617481,-0.047621304020617705
2018-02-22,2.4723608120636333,2.457724796327416,1.8145753093228942,-0.014636015736217534,1.3625010763461731,0.49236081206363336,-0.03542469067710585,0.5277855027407392,-0.007318007868108767,-0.05971800786810899
2018-02-23,2.5226882683528755,2.4843403989978943,2.327144851838363,-0.038347869354981245,1.0840271787809168,0.5726882683528756,0.47714485183836297,0.09554341651451259,-0.019173934677490623,-0.11862393467749044
2018-02-24,2.5226882683528755,2.4843403989978943,2.327144851838363,-0.038347869354981245,1.0840271787809168,0.5726882683528756,0.47714485183836297,0.09554341651451259,-0.019173934677490623,-0.11862393467749044
2018-02-25,2.5226882683528755,2.4843403989978943,2.327144851838363,-0.038347869354981245,1.0840271787809168,0.5726882683528756,0.47714485183836297,0.09554341651451259,-0.019173934677490623,-0.11862393467749044
2018-02-26,2.5637373593505823,2.5461004073760654,2.567480560645803,-0.01763695197451698,0.9985420721961459,0.6137373593505824,0.6274805606458029,-0.013743201295220553,-0.00881847598725849,-0.16621847598725847
2018-02-27,2.5913462403628515,2.5735193560979983,3.1771948017563174,-0.017826884264853238,0.8156082336941961,0.6413462403628516,1.1571948017563174,-0.5158485613934658,-0.008913442132426619,-0.1866134421324266
2018-02-28,2.6853198655796566,2.597276591298357,3.0007110118461227,-0.08804327428129977,0.8948945283229962,0.7053198655796566,0.9407110118461226,-0.23539114626646596,-0.04402163714064988,-0.22142163714064989
2018-03-01,2.711448859061776,2.6225488964695867,3.2996386110093097,-0.08889996259218913,0.8217411597788233,0.641448859061776,1.2496386110093098,-0.6081897519475339,-0.044449981296094565,-0.17254998129609445
2018-03-02,2.6741597784852877,2.6310769329868076,3.3332470485630585,-0.04308284549848018,0.8022687006167457,0.6041597784852879,1.2632470485630587,-0.6590872700777708,-0.02154142274924009,-0.16294142274924028
2018-03-03,2.6741597784852877,2.6310769329868076,3.3332470485630585,-0.04308284549848018,0.8022687006167457,0.6041597784852879,1.2632470485630587,-0.6590872700777708,-0.02154142274924009,-0.16294142274924028
2018-03-04,2.6741597784852877,2.6310769329868076,3.3332470485630585,-0.04308284549848018,0.8022687006167457,0.6041597784852879,1.2632470485630587,-0.6590872700777708,-0.02154142274924009,-0.16294142274924028
2018-03-05,2.681250890860997,2.6156974137384563,3.2722957611983627,-0.06555347712254056,0.8193791412910315,0.611250890860997,1.222295761198363,-0.6110448703373659,-0.03277673856127028,-0.14502673856127002
2018-03-06,2.6505265509642224,2.5857242483474057,3.094281829689512,-0.06480230261681674,0.8565886033820594,0.5805265509642226,1.024281829689512,-0.4437552787252894,-0.03240115130840837,-0.12515115130840848
2018-03-07,2.6656997972639114,2.578299803910946,3.1486859603194355,-0.08739999335296522,0.8466070706503468,0.5956997972639115,1.0686859603194354,-0.4729861630555239,-0.04369999667648261,-0.08649999667648278
2018-03-08,2.723764848301367,2.63446108278334,3.147540983606592,-0.08930376551802688,0.8653627903457373,0.6237648483013669,1.057540983606592,-0.4337761353052252,-0.04465188275901344,-0.11375188275901316
2018-03-09,2.7190332326284405,2.6298846020504087,3.233677627215048,-0.0891486305780318,0.8408485774044716,0.6190332326284405,1.1636776272150482,-0.5446443945866077,-0.0445743152890159,-0.11757431528901585
2018-03-10,2.7190332326284405,2.6298846020504087,3.233677627215048,-0.0891486305780318,0.8408485774044716,0.6190332326284405,1.1636776272150482,-0.5446443945866077,-0.0445743152890159,-0.11757431528901585
2018-03-11,2.7190332326284405,2.6298846020504087,3.233677627215048,-0.0891486305780318,0.8408485774044716,0.6190332326284405,1.1636776272150482,-0.5446443945866077,-0.0445743152890159,-0.11757431528901585
2018-03-12,2.7256208358570984,2.613915063895712,3.21206785790763,-0.11170577196138654,0.8485564304462087,0.6056208358570982,1.1420678579076302,-0.536447022050532,-0.05585288598069327,-0.13740288598069306
2018-03-13,2.7126817873559306,2.6237414008852444,3.1944881276454313,-0.08894038647068614,0.8491757298704921,0.5926817873559305,1.1044881276454315,-0.511806340289501,-0.04447019323534307,-0.15697019323534334
2018-03-14,2.6697216738439713,2.6044500727168503,3.176186137989703,-0.06527160112712105,0.8405432042889377,0.5197216738439714,1.076186137989703,-0.5564644641457317,-0.032635800563560524,-0.20203580056356074
2018-03-15,2.639221506825727,2.5974736831629777,3.054678749618196,-0.04174782366274954,0.8639931472845068,0.439221506825727,0.9146787496181958,-0.4754572427924688,-0.02087391183137477,-0.12292391183137497
2018-03-16,2.650282787239917,2.6083599936540214,3.0828376613956503,-0.04192279358589568,0.8596893765856264,0.41028278723991685,0.9028376613956501,-0.4925548741557333,-0.02096139679294784,-0.18916139679294752
2018-03-17,2.650282787239917,2.6083599936540214,3.0828376613956503,-0.04192279358589568,0.8596893765856264,0.41028278723991685,0.9028376613956501,-0.4925548741557333,-0.02096139679294784,-0.18916139679294752
2018-03-18,2.650282787239917,2.6083599936540214,3.0828376613956503,-0.04192279358589568,0.8596893765856264,0.41028278723991685,0.9028376613956501,-0.4925548741557333,-0.02096139679294784,-0.18916139679294752
2018-03-19,2.5929193751270727,2.5750816686529214,3.0728290613310882,-0.017837706474151283,0.8438215479529055,0.39291937512707253,0.8728290613310881,-0.47990968620401553,-0.008918853237075641,-0.16901885323707555
2018-03-20,2.651090861875756,2.609155285976145,3.099408985247453,-0.041935575899611166,0.855353673714699,0.45109086187575587,0.8994089852474527,-0.44831812337169685,-0.020967787949805583,-0.21541778794980515
2018-03-21,2.6780045787721756,2.657189110734841,3.1271248124174327,-0.020815468037334472,0.8563791787709095,0.4780045787721754,0.9271248124174325,-0.4491202336452571,-0.010407734018667236,-0.160657734018667
2018-03-22,2.6661014395415314,2.645378491664928,3.1332313599244412,-0.02072294787660356,0.8509111308032565,0.4561014395415315,0.9532313599244411,-0.4971299203829096,-0.01036147393830178,-0.15966147393830132
2018-03-23,2.621663123822083,2.60128558399587,3.16756664840994,-0.02037753982621293,0.8276583935931102,0.41166312382208314,0.9775666484099399,-0.5659035245878568,-0.010188769913106466,-0.15698876991310629
2018-03-24,2.621663123822083,2.60128558399587,3.16756664840994,-0.02037753982621293,0.8276583935931102,0.41166312382208314,0.9775666484099399,-0.5659035245878568,-0.010188769913106466,-0.15698876991310629
2018-03-25,2.621663123822083,2.60128558399587,3.16756664840994,-0.02037753982621293,0.8276583935931102,0.41166312382208314,0.9775666484099399,-0.5659035245878568,-0.010188769913106466,-0.15698876991310629
2018-03-26,2.6568265682657235,2.635049301312666,3.1835743285998905,-0.021777266953057595,0.8345420254202683,0.4068265682657235,0.9935743285998906,-0.5867477603341671,-0.010888633476528797,-0.07438863347652847
2018-03-27,2.6825633383010845,2.6605751142165888,3.2110969166532,-0.021988224084495744,0.8354040404040545,0.36256333830108467,0.9610969166532,-0.5985335783521153,-0.010994112042247872,0.013105887957751916
2018-03-28,2.672544216015277,2.6517711900287155,3.195374775703487,-0.0207730259865615,0.8363789550873247,0.42254421601527703,0.8253747757034868,-0.4028305596882098,-0.01038651299328075,-0.0932865129932805
2018-03-29,2.0757202236652605,2.3422744600375753,3.1198732702640073,0.2665542363723148,0.6653219678662174,-0.07427977633473937,0.8498732702640073,-0.9241530465987466,0.1332771181861574,0.02277711818615713
2018-03-30,2.0757202236652605,2.3422744600375753,3.1198732702640073,0.2665542363723148,0.6653219678662174,-0.07427977633473937,0.8498732702640073,-0.9241530465987466,0.1332771181861574,0.024777118186157132
2018-03-31,2.0757202236652605,2.3422744600375753,3.1198732702640073,0.2665542363723148,0.6653219678662174,-0.07427977633473937,0.8498732702640073,-0.9241530465987466,0.1332771181861574,0.024777118186157132
2018-04-01,2.0757202236652605,2.3422744600375753,3.1198732702640073,0.2665542363723148,0.6653219678662174,-0.07427977633473937,0.8498732702640073,-0.9241530465987466,0.1332771181861574,0.024777118186157132
2018-04-02,2.718105983482472,2.6508959858034458,3.0796702432270764,-0.06720999767902613,0.8825964368945767,0.568105983482472,0.8696702432270764,-0.30156425974460443,-0.03360499883951307,-0.13800499883951334
