date,z_gc_comex_carry_2m,z_gc_comex_carry_4m,z_si_comex_carry_2m,z_gc_cal_curvature,z_gc_si_cal_ratio,z_gc_comex_lbma_basis,z_si_comex_lbma_basis,z_gc_si_comex_basis_spread,z_gc_comex_curve_slope,z_comex_lbma_slope_basis,rate_regime
2020-06-13,0.3945243525286647,0.8976316966245185,1.4575426231940776,0.36223457976857315,-0.3580860974679082,0.8966368455901085,1.9242592428021257,-0.6653614519553188,0.36223457976857315,0.37664733450148974,zirp
2020-06-14,0.3940221121767459,0.8967214780611805,1.4512892431845923,0.36247235099704916,-0.3573285944145531,0.8904330570914232,1.9029895092647173,-0.6636708698588037,0.36247235099704916,0.3766597976238176,zirp
2020-06-15,0.2853969861888176,0.8736975434387874,1.2686174232945422,0.5484679233658297,-0.3567048111061156,0.8171245354119945,1.7571501939759555,-0.6237080859079027,0.5484679233658297,0.5339003165406025,zirp
2020-06-16,0.3638302683173088,0.8973317875283462,1.0066430571822453,0.42361497240305934,-0.2774770803491162,0.8602450626496961,1.5278811799248544,-0.42753261819614924,0.42361497240305934,0.44096918200302637,zirp
2020-06-17,0.3334379078969264,0.8748385515210635,1.3346849088548374,0.45580473745793765,-0.35447788069905095,0.8360024370084427,1.749499270142912,-0.6150767652304264,0.45580473745793765,0.45726378775772863,zirp
2020-06-18,0.37048195415230695,0.6516796284352588,1.4800937441168778,0.09786261851395799,-0.370231793459495,0.8538069044360569,1.8095194501251868,-0.6523963331766643,0.09786261851395799,0.26963977979795895,zirp
2020-06-19,0.09137543257980849,0.32708473072912175,1.7433037362575035,0.23648850368656527,-0.4934600774855007,0.6864882340436108,1.991289795103701,-0.9297020959138593,0.23648850368656527,0.31537094369663343,zirp
2020-06-20,0.09175825772329832,0.32766578871425966,1.734375702392926,0.23638297896131327,-0.4922869055563772,0.6819841852110358,1.9684394746939675,-0.9259870001043247,0.23638297896131327,0.3152572522875043,zirp
2020-06-21,0.0921411502386662,0.3282472161410143,1.7255399054526814,0.23627746122024995,-0.4911148719665144,0.6774978881657795,1.946161685567044,-0.9222899798225909,0.23627746122024995,0.31514357145260663,zirp
2020-06-22,0.013187236450556498,0.233249694121313,1.6214315012459772,0.2714072804680528,-0.4985971341656138,0.6512482650370952,1.9040339634126788,-0.9203004384800437,0.2714072804680528,0.27889113724805437,zirp
2020-06-23,-0.006934085811712026,0.15839601386314556,1.6794483021979836,0.21570105942148798,-0.5127831707836549,0.6344302494995091,1.9284063584334985,-0.9610201690102799,0.21570105942148798,0.25787916739426886,zirp
2020-06-24,0.3354211296170998,0.7179808917199594,0.8207529648104988,0.2509780977647054,-0.24733548050493606,0.8410251233473789,1.3086296333819878,-0.3285840715946755,0.2509780977647054,0.2880551624467279,zirp
2020-06-25,0.4027885475548642,0.7960865946922688,1.1747893787881294,0.2172732548753853,-0.3040593054614648,0.8662233106744338,1.5440054779402288,-0.4924405765171589,0.2172732548753853,0.3105217097457199,zirp
2020-06-26,0.5080367360553031,0.8638614606842323,0.5227746244706554,0.09543574587829844,-0.10557781579420658,0.9253483122260205,1.0898213056294321,-0.09828858290421509,0.09543574587829844,0.2385862187074353,zirp
2020-06-27,0.5075153860466295,0.8629905475976053,0.5215045426742625,0.09561556387135009,-0.10536629842239748,0.9191836788280754,1.084412684874927,-0.09975665958360476,0.09561556387135009,0.23867502327689752,zirp
2020-06-28,0.5069943270564455,0.8621206906993236,0.5202358456799299,0.09579539391332596,-0.10515479040310448,0.913060735534217,1.0790424098066598,-0.10122613568270919,0.09579539391332596,0.23416990708233448,zirp
2020-06-29,0.47496098446884355,1.0171551159165562,-0.7863165981573297,0.3579813896945635,0.49430660378789265,0.887826519393274,0.22733873630905066,0.5367153949075336,0.3579813896945635,0.39292635040279206,zirp
2020-06-30,0.47390037592694506,1.1927390770008572,-0.5403667038107595,0.5857787235638096,0.330068699621162,0.8818879604533529,0.36722090549267405,0.4251245563516391,0.5857787235638096,0.5384170641095082,zirp
2020-07-01,0.927393099492469,1.7128144449520606,1.9355655775112817,0.35609773171545234,-0.29861963056284346,1.1529308431211087,2.078441416749942,-0.6878909657641682,0.35609773171545234,0.39296284282422206,zirp
2020-07-02,0.9368212147392809,1.6783921440630272,1.9224758886436266,0.2971484053949426,-0.29455007077348017,1.1515236527599346,2.026634898559022,-0.658662625473202,0.2971484053949426,0.37311693116600586,zirp
2020-07-03,0.9346705898078982,1.6719525045401062,1.9115333608816591,0.29699588473409444,-0.2939677046757771,1.1431913868453012,2.004727642832322,-0.6578647184431385,0.29699588473409444,0.3618222725364892,zirp
2020-07-04,0.9325258795591747,1.6655636702847652,1.900724634952148,0.29684338174241304,-0.2933855319792812,1.134941618013348,1.9833489955722219,-0.6570676441735048,0.29684338174241304,0.36160297977478384,zirp
2020-07-05,0.930387047115567,1.6592249112412976,1.8900467662670273,0.296690896407421,-0.2928035520546313,1.1267725528620804,1.9624765840131022,-0.6562714004579572,0.296690896407421,0.3602598763433295,zirp
2020-07-06,1.0406558444323126,1.7751911379409597,1.8875230101436895,0.23187892507073052,-0.2635556482771501,1.1760760538200377,1.957761078358319,-0.6214216291710767,0.23187892507073052,0.37781841199745814,zirp
2020-07-07,1.1248722184655982,2.1122428804680133,2.021713405857901,0.510487693675396,-0.26683491446478447,1.230327405532899,2.0228493405601307,-0.6395402673028027,0.510487693675396,0.497118775594466,zirp
2020-07-08,1.5672491146941634,3.2562033319908843,1.5739911229987302,1.1551371306675566,-0.051687676113312445,1.5043015449993085,1.7234299677812452,-0.1758686403422231,1.1551371306675566,0.843488988695737,zirp
2020-07-09,1.7140616440395158,3.2129515233918915,1.6638601112408489,0.8379000733081291,-0.031952443502406204,1.5824071635240324,1.7603203742285791,-0.1450031068032915,0.8379000733081291,0.6401647547684742,zirp
2020-07-10,1.681450053117623,3.1202063809668577,1.3899127242389497,0.8098206299067886,0.030362530303689704,1.5523069294751513,1.5797063034453842,-0.021838046990620294,0.8098206299067886,0.6188616099322125,zirp
2020-07-11,1.6740991139920485,3.086178934306498,1.384319883537614,0.8079803320291796,0.03033410235360771,1.5376841313550222,1.5665693685114566,-0.023819189216896852,0.8079803320291796,0.6178579888020498,zirp
2020-07-12,1.6668131267167468,3.0531122655015404,1.3787652097753924,0.8061441014739664,0.030305674465573473,1.5233105723601674,1.553641712543649,-0.02580256306281179,0.8061441014739664,0.6267804551891066,zirp
2020-07-13,1.6329385590758063,3.021194484612023,1.142353945733554,0.8585857136661023,0.08941804405436087,1.5034858947250844,1.3805849456689072,0.10335765584937219,0.8585857136661023,0.6194098804027414,zirp
2020-07-14,1.1676265307786597,2.691816101264252,1.0975107233505836,1.3648020452908856,-0.04607509179542214,1.2164220366831207,1.3546088719719551,-0.11750771898178383,1.3648020452908856,0.9589241530113218,zirp
2020-07-15,1.2212585084980994,2.6080630626669605,1.069760609920445,1.1596687934960732,-0.020712831936459345,1.2508806500879495,1.3352672428365349,-0.07302666865130786,1.1596687934960732,0.8908953284554225,zirp
2020-07-16,0.9836574577566053,2.3081571343658407,1.1520613092885363,1.2347616566547857,-0.11913582637858586,1.1067710315960615,1.3973476246237893,-0.250093776103966,1.2347616566547857,0.8961746210617254,zirp
2020-07-17,0.8197868757259746,1.7666667535898464,1.6442225214950061,0.8157283509080023,-0.27828496530449087,1.0125549908172629,1.7024458819970103,-0.5962551179222705,0.8157283509080023,0.5469563822485946,zirp
2020-07-18,0.8183492914540762,1.7594660566984095,1.6363686270460298,0.813901932251736,-0.2776183091469456,1.0052246443518609,1.6876360187829007,-0.5963865710769878,0.813901932251736,0.5463775990996975,zirp
2020-07-19,0.8169143575110731,1.752327618340341,1.628587510436854,0.81207955215264,-0.27695186966500546,0.9979534476080812,1.6730875793793496,-0.5965180473360903,0.81207955215264,0.5506353396201862,zirp
2020-07-20,0.5446244894294187,1.5282342744869486,1.5019871482096536,1.0491556964045592,-0.33132560953612467,0.830354510208337,1.5926217706904813,-0.6756876569704968,1.0491556964045592,0.7374145514115631,zirp
2020-07-21,0.4745640583261309,2.0420074877582723,1.2788565787650337,1.9151813637980741,-0.30884402420469137,0.778383586901116,1.4466679729900633,-0.597672198631059,1.9151813637980741,1.3527943313322366,zirp
2020-07-22,0.9172293736668009,2.317958984363109,1.3989555372903213,1.4272552854627898,-0.20097948858163767,1.0249879171297431,1.5155707850475468,-0.4516683964484292,1.4272552854627898,0.985166567238132,zirp
2020-07-23,1.0379787781009209,2.2159512438355473,1.4225454967029956,1.0528877468130466,-0.17064542030952828,1.0796985215039434,1.5321493945424793,-0.42393771414417514,1.0528877468130466,0.7573993772069605,zirp
2020-07-24,1.1318190992004538,2.23831366551851,1.6408199920533868,0.9079902408990534,-0.19192647015384476,1.1183139233130972,1.6617759488358843,-0.511100058093935,0.9079902408990534,0.5106408504129448,zirp
2020-07-25,1.128993627900059,2.224832160396503,1.6329003823440558,0.9057393069105293,-0.19136023124021842,1.1097896404654122,1.6472254589112514,-0.5114960740780982,0.9057393069105293,0.5101086839761093,zirp
2020-07-26,1.1261787154164689,2.2115424730037603,1.6250545217110246,0.9034946441020714,-0.19079408462085948,1.1013476413561958,1.6329279073199994,-0.511892289136023,0.9034946441020714,0.5139812748593663,zirp
2020-07-27,0.47344270138388855,1.5146605082176834,1.6059742330108757,1.218200751388589,-0.3719867373167205,0.7051801195566477,1.5973462874546358,-0.828436791779309,1.218200751388589,0.790493560297948,zirp
2020-07-28,-0.13359177482130427,0.5603076354405888,1.7275701490026543,1.06750657413684,-0.5598992585564395,0.3273970197663412,1.6647721819021148,-1.2208012751346096,1.06750657413684,0.6823717824706143,zirp
2020-07-29,0.8396296234093069,1.2619456157753428,2.025865984996303,0.12529857112977147,-0.34560505570704886,0.8976657104508262,1.8461094284202388,-0.9030512470447223,0.12529857112977147,0.032335091992489656,zirp
2020-07-30,1.1220345209550457,1.4979309902619877,2.1376601241785362,-0.10053444207689058,-0.2934511665075624,1.0585261045450496,1.890328414621307,-0.8147690441127533,-0.10053444207689058,-0.09112899565783808,zirp
2020-07-31,0.6088192165944945,1.1983935565068524,1.7475476280349618,0.499931328020058,-0.3613441027601288,0.7654357329882565,1.6647029773774595,-0.8685394731102218,0.499931328020058,0.30665307150883914,zirp
2020-08-01,0.607517408764837,1.1952455898891958,1.7385303881388585,0.4997385253792683,-0.3606850359750079,0.7598846966161841,1.6496188269072718,-0.8665650002929538,0.4997385253792683,0.3068950764290057,zirp
2020-08-02,0.6062173358815386,1.192110715091891,1.7296070279466984,0.49954576549684354,-0.36002627780815344,0.7543603833909118,1.6348045249698573,-0.8645959094075679,0.49954576549684354,0.3048099990863418,zirp
2020-08-03,0.7183122122334664,0.8651318675728745,1.3595703200915186,-0.19561377760608933,-0.2576199704723053,0.8303259865147135,1.3697554020969616,-0.5578395085572532,-0.19561377760608933,-0.30424519359954677,zirp
2020-08-04,0.8970423970000199,0.956080803088513,1.1768740516450615,-0.4235754815768007,-0.1620245590734652,0.945172051313248,1.2593944165550253,-0.35900381515452434,-0.4235754815768007,-0.43623716891867725,zirp
2020-08-05,0.7737681108028793,0.9000553289469542,1.2223410319329502,-0.2568691656156691,-0.21082704739919678,0.8523397441448823,1.2858369361195499,-0.4670267046024412,-0.2568691656156691,-0.3088552194904886,zirp
2020-08-06,0.43944379674313727,0.7578650692078577,1.4319686986520659,0.2100617560379589,-0.3540608760243577,0.6507246261358275,1.3944829068234745,-0.747301574704992,0.2100617560379589,0.047345323338362284,zirp
2020-08-07,0.2383436666664292,0.6235844983435578,1.210936118282966,0.4205793571082035,-0.3723078760411981,0.522910626982565,1.228989648657103,-0.7053890378513339,0.4205793571082035,0.2043332946583095,zirp
2020-08-08,0.238258931435386,0.623006405117315,1.2063786895993145,0.42004991827193283,-0.3714469168037057,0.5186703126675619,1.220212346712308,-0.7037980247014121,0.42004991827193283,0.20461464405918356,zirp
2020-08-09,0.2381742008076286,0.6224287229592708,1.2018461691780542,0.41952073105036597,-0.37058644253377837,0.5144387906783385,1.211529472085325,-0.7022102524477654,0.41952073105036597,0.20489604994697205,zirp
2020-08-10,0.06998252664803149,0.48065084582177825,0.43600966286305176,0.5527132723226069,-0.25316908170242747,0.3954517700772852,0.7358134820044184,-0.3549303878351812,0.5527132723226069,0.27544829690709666,zirp
2020-08-11,-0.3496316135162507,0.04863012745193202,0.4911026215389143,0.7717321665645291,-0.4226555970197808,0.15325914189290815,0.7734754796145525,-0.5985522264796473,0.7717321665645291,0.534574897836327,zirp
2020-08-12,-0.0574378821468875,0.1365522282953829,0.48190790268422506,0.3120080716081461,-0.3123104010809101,0.31653110577380833,0.7625120912419218,-0.44790392601419476,0.3120080716081461,0.17443152294014838,zirp
2020-08-13,-0.08222550651531278,0.1743804554794182,0.44284710945495115,0.4162997025286804,-0.3116810965345897,0.2779280852809508,0.7105812392999418,-0.4318372352445624,0.4162997025286804,0.27613819326704303,zirp
2020-08-14,-0.32551800356562866,0.026501334158603493,-0.054042612696312255,0.6913433359202031,-0.2716862846608879,0.1401409712409665,0.3913507635785209,-0.24866566428168094,0.6913433359202031,0.552965322424317,zirp
2020-08-15,-0.32508604829393106,0.02681359886852993,-0.054266989555746666,0.6908347791915326,-0.2714155223576475,0.13678485574415872,0.3870300301842462,-0.24722193613046653,0.6908347791915326,0.5527296830994001,zirp
2020-08-16,-0.32465422637470953,0.027125886729480898,-0.05449138023320673,0.6903265636443977,-0.2711448074502853,0.13342337627398898,0.3827098964416505,-0.24577899161148262,0.6903265636443977,0.558680485155772,zirp
2020-08-17,-0.03425615156237072,0.0448976582349388,-0.24765606471477117,0.133368645072859,-0.06986331603023993,0.29204398304691404,0.26855646848111236,-0.0030641184155995324,0.133368645072859,0.2488099967105577,zirp
2020-08-18,-0.1797311067013778,0.006078546725324782,-0.2703490435146752,0.36929636442527797,-0.12977940140787342,0.18644828918185083,0.24612257281455663,-0.071982012198364,0.36929636442527797,0.3346986634849058,zirp
2020-08-19,-0.5284379947222475,-0.25085789630256994,-0.5513935149594826,0.6989343558921332,-0.19330925478214847,-0.02518662986968917,0.06397371321233583,-0.08135804308037022,0.6989343558921332,0.6886673262397734,zirp
2020-08-20,-0.13130208107478222,0.08982559110166655,-0.40545075655825985,0.3925858183229641,-0.04996794871282273,0.2077708192011373,0.13691011004898954,0.04846148117635279,0.3925858183229641,0.47922092732315213,zirp
2020-08-21,0.002293142159555979,0.10828311602054597,-0.5136122870357238,0.15119039542766102,0.07033780856945185,0.2834259423047047,0.05687920875341039,0.18740055082071116,0.15119039542766102,0.2640767121674885,zirp
2020-08-22,0.0025186308575506932,0.10875924549254498,-0.5129814369969243,0.15141353941204116,0.07020018352108351,0.27935698271038023,0.05353317482338242,0.18683796719118814,0.15141353941204116,0.2639606461024937,zirp
2020-08-23,0.0027441257292315914,0.10923549988281861,-0.5123510041197193,0.15163671073270008,0.07006256114807377,0.27528392181473055,0.0501791807235438,0.18627551421288174,0.15163671073270008,0.26127146953088803,zirp
2020-08-24,-0.2561210034741194,-0.023886286064884948,-0.23821539821143345,0.47933945034594166,-0.17816862571127692,0.11592131818737443,0.22632722887753637,-0.11264027440211392,0.47933945034594166,0.5421754670934117,zirp
2020-08-25,-0.2922801774952352,-0.09018104952535698,-0.3374666136847482,0.45652061724788595,-0.15804702590683925,0.0902005040394456,0.16045639455904454,-0.0729820126147887,0.45652061724788595,0.5132809544874353,zirp
2020-08-26,-0.08237500040038222,-0.005435303472198076,-0.414327759531064,0.15740740125574448,-0.0212651786488229,0.2123773900645346,0.12232698568983541,0.0655093013332154,0.15740740125574448,0.22213432287007995,zirp
2020-08-27,-0.27432717786751154,-0.19302654269166433,-0.08465341385732135,0.2727188941002067,-0.23951162930140502,0.07732728928926043,0.3106309755934021,-0.22277868053649064,0.2727188941002067,0.3143263643780782,zirp
2020-08-28,-0.18575479092488623,-0.2496085002565585,-0.03353846729236598,0.01373025939454547,-0.2170390169794505,0.12676716425158868,0.3385464173809241,-0.2067631438606986,0.01373025939454547,0.09963806938368609,zirp
2020-08-29,-0.18522234302005872,-0.24843614292696853,-0.03397839849722288,0.01438117377573358,-0.21662416357493888,0.12307190850444025,0.33415266495580315,-0.20552434366251043,0.01438117377573358,0.10033989366554338,zirp
2020-08-30,-0.18468997630548323,-0.24726399583897116,-0.034418392067594054,0.015032245218267092,-0.21620938476386486,0.11936824886686032,0.3297555782438717,-0.20428600998804775,0.015032245218267092,0.09226681790644556,zirp
2020-08-31,-0.18805457072786863,-0.07438751889059646,-0.47079034751658794,0.270417330781341,-0.049782354131935436,0.11325391721545823,0.056062057534347925,0.043110007904282745,0.270417330781341,0.31158521603917655,zirp
2020-09-01,-0.1877711061991377,-0.07394450893577778,-0.44254284230573027,0.2705124567959669,-0.06232442032795431,0.11451427524012023,0.08860311226557299,0.01418919715852225,0.2705124567959669,0.3435510573662656,zirp
