Date,Spot Date,Spot,First Delivery Date,Days to FDD,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract Discount/Premium EFP over Swaps,$4 - 50% of Uncovered Position Outside Nearby,$6 - 75% of Uncovered Position Outside Nearby,$8 - 100% of Uncovered Position Outside Nearby,,Date,Spot Date,Spot,First Notice Day,Days to FND,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract/Premium EFP over Swaps,"15c - Call to Assess Market Dynamics, Possible Sourcing Requirements, and Available Liquidity/Stock","20c for 5 Consecutive Business Days - 75% Cover, 50% Utilisation from 1st Active Contract","25c for 5 Consecutive Business Days - 100% Cover, 50% Utilisation from 1st and 2nd Active Contract",Implied in Cents,EFP in cents,Discount/Prem in Cents,,,Gold COMEX Stocks (oz),Gold Active Contract,Gold Aggregate OI,Gold Aggregate OI (oz),"Stock/
Agg OI ",,Silver COMEX Stocks ('000 oz),Silver Active Contract,Silver OI Contract,Stocks/Agg OI,Silver COMEX Stocks,Silver OI ('000 oz),Silver OI (oz)
24/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,2.5,#NAME?,4,6,8,,24/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.1375,#NAME?,15,20,25,#NAME?,13.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,1.1,#NAME?,4,6,8,,27/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.40%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,1.1,#NAME?,4,6,8,,28/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,4.85%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.25,#NAME?,4,6,8,,29/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.03%,#NAME?,17.1,#NAME?,4,6,8,,30/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
31/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.03%,#NAME?,17.4,#NAME?,4,6,8,,31/3/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,16.65,#NAME?,4,6,8,,3/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.1375,#NAME?,15,20,25,#NAME?,13.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,17.5,#NAME?,4,6,8,,4/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.16,#NAME?,15,20,25,#NAME?,16.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,16.4,#NAME?,4,6,8,,5/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,15.85,#NAME?,4,6,8,,6/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.03%,#NAME?,15,#NAME?,4,6,8,,11/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,14.8,#NAME?,4,6,8,,12/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,14,#NAME?,4,6,8,,13/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,13.7,#NAME?,4,6,8,,14/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,12.6,#NAME?,4,6,8,,17/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.11,#NAME?,15,20,25,#NAME?,11.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,11.8,#NAME?,4,6,8,,18/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,11.8,#NAME?,4,6,8,,19/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,11.5,#NAME?,4,6,8,,20/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.09,#NAME?,15,20,25,#NAME?,9.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,10.9,#NAME?,4,6,8,,21/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.075,#NAME?,15,20,25,#NAME?,7.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,10.45,#NAME?,4,6,8,,24/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,10.25,#NAME?,4,6,8,,25/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.0725,#NAME?,15,20,25,#NAME?,7.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,10.3,#NAME?,4,6,8,,26/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,9,#NAME?,4,6,8,,27/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.15%,#NAME?,8.6,#NAME?,4,6,8,,28/4/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.25,#NAME?,15,20,25,#NAME?,25.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,8.6,#NAME?,4,6,8,,2/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.245,#NAME?,15,20,25,#NAME?,24.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,9.05,#NAME?,4,6,8,,3/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.28,#NAME?,15,20,25,#NAME?,28.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,8.2,#NAME?,4,6,8,,4/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.28,#NAME?,15,20,25,#NAME?,28.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,8,#NAME?,4,6,8,,5/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.28,#NAME?,15,20,25,#NAME?,28.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,7.1,#NAME?,4,6,8,,9/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.255,#NAME?,15,20,25,#NAME?,25.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,6.75,#NAME?,4,6,8,,10/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.265,#NAME?,15,20,25,#NAME?,26.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,5.9,#NAME?,4,6,8,,11/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.10%,#NAME?,0.2,#NAME?,15,20,25,#NAME?,20.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.18%,#NAME?,5,#NAME?,4,6,8,,12/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.10%,#NAME?,0.19,#NAME?,15,20,25,#NAME?,19.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.20%,#NAME?,4.6,#NAME?,4,6,8,,15/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.10%,#NAME?,0.19,#NAME?,15,20,25,#NAME?,19.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.16%,#NAME?,4.2,#NAME?,4,6,8,,16/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.17,#NAME?,15,20,25,#NAME?,17.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.16%,#NAME?,3.7,#NAME?,4,6,8,,17/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.17,#NAME?,15,20,25,#NAME?,17.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.16%,#NAME?,2.5,#NAME?,4,6,8,,18/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.165,#NAME?,15,20,25,#NAME?,16.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,2.25,#NAME?,4,6,8,,19/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,1.9,#NAME?,4,6,8,,22/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,1.85,#NAME?,4,6,8,,23/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.135,#NAME?,15,20,25,#NAME?,13.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,2,#NAME?,4,6,8,,24/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.13125,#NAME?,15,20,25,#NAME?,13.13,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,0.675,#NAME?,4,6,8,,25/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.11375,#NAME?,15,20,25,#NAME?,11.38,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.14%,#NAME?,0,#NAME?,4,6,8,,26/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.00%,#NAME?,0.11,#NAME?,15,20,25,#NAME?,11.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,18.1,#NAME?,4,6,8,,30/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
31/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,17.85,#NAME?,4,6,8,,31/5/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,17.35,#NAME?,4,6,8,,1/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,16.8,#NAME?,4,6,8,,2/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,16,#NAME?,4,6,8,,5/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,16,#NAME?,4,6,8,,6/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.085,#NAME?,15,20,25,#NAME?,8.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,15.6,#NAME?,4,6,8,,7/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0775,#NAME?,15,20,25,#NAME?,7.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,14.7,#NAME?,4,6,8,,8/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0725,#NAME?,15,20,25,#NAME?,7.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,14.7,#NAME?,4,6,8,,9/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,14.3,#NAME?,4,6,8,,12/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,13.8,#NAME?,4,6,8,,13/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,13.1,#NAME?,4,6,8,,14/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,11.65,#NAME?,4,6,8,,15/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,12.2,#NAME?,4,6,8,,16/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,11.95,#NAME?,4,6,8,,19/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0725,#NAME?,15,20,25,#NAME?,7.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,11.8,#NAME?,4,6,8,,20/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0625,#NAME?,15,20,25,#NAME?,6.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,10.9,#NAME?,4,6,8,,21/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.03,#NAME?,15,20,25,#NAME?,3.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,10.25,#NAME?,4,6,8,,22/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.02,#NAME?,15,20,25,#NAME?,2.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,10,#NAME?,4,6,8,,23/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0225,#NAME?,15,20,25,#NAME?,2.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,9.7,#NAME?,4,6,8,,26/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.03,#NAME?,15,20,25,#NAME?,3.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,9.5,#NAME?,4,6,8,,27/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.04,#NAME?,15,20,25,#NAME?,4.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,8.9,#NAME?,4,6,8,,28/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.05%,#NAME?,0.0325,#NAME?,15,20,25,#NAME?,3.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,8,#NAME?,4,6,8,,29/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.30%,#NAME?,7.6,#NAME?,4,6,8,,30/6/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.25%,#NAME?,0.215,#NAME?,15,20,25,#NAME?,21.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
